Label,sensor0,sensor1,sensor2,sensor3,sensor4,sensor5,sensor6,sensor7,sensor8,sensor9,sensor10,sensor11,sensor12,sensor13,sensor14,sensor15,sensor16,sensor17,sensor18,sensor19,sensor20,sensor21,sensor22,sensor23,sensor24,sensor25,sensor26,sensor27
cross_right_leg,0,0,0,71,0,5,81,278,278,5,20,0,6,243,0,0,0,0,0,250,287,290,266,61,0,0,14,0
cross_right_leg,0,0,0,82,0,5,81,279,280,4,18,0,5,230,0,0,0,0,0,252,286,290,258,50,0,0,16,0
cross_right_leg,0,0,0,82,0,3,63,269,269,5,16,0,1,119,0,0,0,0,0,267,305,0,275,148,2,0,0,2
cross_right_leg,0,0,0,84,0,2,57,262,268,3,15,0,1,128,0,0,0,0,0,274,309,0,282,166,0,0,0,0
cross_right_leg,0,0,0,84,0,0,0,258,256,4,14,0,0,99,0,0,0,0,0,274,309,0,283,183,0,0,0,0
cross_right_leg,0,0,0,86,0,0,0,261,256,4,15,0,1,120,0,0,0,0,0,272,313,2,287,185,0,0,0,0
cross_right_leg,0,0,0,86,0,0,0,253,253,4,16,0,1,81,0,0,0,0,0,269,309,0,0,197,0,0,0,0
cross_right_leg,0,0,0,90,0,0,0,256,253,4,12,0,3,83,0,0,0,0,0,268,308,0,285,191,0,0,0,0
cross_right_leg,0,0,0,92,0,0,0,257,255,3,15,0,1,92,0,0,0,0,0,268,309,0,0,192,0,0,0,0
cross_right_leg,0,0,0,92,0,0,0,256,253,3,15,0,3,87,0,0,0,0,0,267,307,0,290,192,0,0,0,0
cross_right_leg,0,0,0,91,0,0,0,256,254,5,15,0,1,90,0,0,0,0,0,268,308,1,289,192,0,0,0,0
cross_right_leg,0,0,0,72,0,4,65,30,30,4,20,0,2,188,0,0,0,0,0,268,304,0,270,41,0,0,20,0
cross_right_leg,0,0,0,87,0,3,63,268,271,5,16,0,2,110,0,0,0,0,0,256,302,0,277,139,0,0,0,0
cross_right_leg,0,0,0,73,0,5,72,34,35,5,17,0,1,176,0,0,0,0,0,257,297,288,252,43,0,0,3,0
cross_right_leg,0,0,0,71,0,5,69,272,273,5,19,0,2,171,0,0,0,0,0,259,302,61,276,97,0,0,0,0
cross_right_leg,0,0,0,77,0,5,70,274,273,5,18,0,3,182,0,0,0,1,0,263,301,82,277,104,0,0,20,0
cross_right_leg,0,0,0,75,0,5,61,272,272,6,19,0,3,185,0,0,0,0,0,265,302,281,282,122,0,0,19,0
cross_right_leg,0,0,0,80,0,5,63,268,270,5,20,0,4,184,0,0,0,0,0,269,304,305,287,147,0,0,19,0
cross_right_leg,0,0,0,78,0,5,60,267,269,4,20,0,1,189,0,0,0,0,0,269,304,305,288,154,0,0,19,0
cross_right_leg,0,0,0,87,0,4,61,269,269,6,19,0,3,181,0,0,0,0,0,264,303,305,287,142,0,0,19,0
cross_right_leg,0,0,0,84,0,2,21,265,268,5,19,0,3,149,0,0,0,0,0,270,307,98,289,147,0,0,20,0
cross_right_leg,0,0,0,85,0,4,59,265,263,5,19,0,5,148,0,0,0,0,0,270,306,308,290,158,0,0,20,0
cross_right_leg,0,0,0,92,0,4,64,267,268,6,18,0,4,148,0,0,0,0,0,270,306,101,289,150,0,0,21,0
cross_right_leg,0,0,0,91,0,2,64,267,266,5,19,0,3,152,0,0,0,0,0,270,306,298,288,152,0,0,19,0
cross_right_leg,0,0,0,90,0,3,63,267,266,5,19,0,4,153,0,0,0,2,0,271,306,305,289,155,0,0,20,0
cross_right_leg,0,0,0,91,0,6,64,267,268,6,19,0,3,154,0,0,0,0,0,270,307,309,290,154,0,0,20,0
cross_right_leg,0,0,0,81,0,2,29,264,264,4,20,0,3,146,0,0,0,0,0,0,312,73,293,156,2,0,25,0
cross_right_leg,0,0,0,87,0,3,35,270,269,5,20,0,3,154,17,0,0,0,0,0,309,59,291,163,0,0,20,0
cross_right_leg,0,0,0,71,0,3,63,269,269,7,19,0,3,135,0,0,0,0,0,0,318,316,284,65,0,0,23,0
cross_right_leg,0,0,0,73,0,0,63,277,277,5,19,0,10,253,0,0,0,0,0,0,311,302,249,15,0,0,22,0
cross_right_leg,0,0,0,71,0,3,70,271,270,5,19,0,8,251,25,0,0,0,0,250,290,289,264,89,0,0,15,0
cross_right_leg,0,0,0,74,0,6,71,271,271,5,19,0,7,249,20,0,0,0,0,251,291,288,266,94,0,0,14,0
cross_right_leg,0,0,0,76,0,4,72,272,272,5,21,0,7,253,20,0,0,0,0,252,287,287,265,92,0,0,14,0
cross_right_leg,0,0,0,74,0,3,72,272,275,6,21,0,7,254,24,0,0,0,0,252,287,287,265,85,0,0,15,0
cross_right_leg,0,0,0,74,0,3,73,272,272,6,20,0,8,251,21,0,0,0,0,252,288,287,266,87,0,0,14,0
cross_right_leg,0,0,0,73,0,5,75,278,278,7,20,0,10,247,1,0,0,0,0,0,312,39,162,1,0,0,0,0
cross_right_leg,0,0,0,75,0,6,77,280,281,6,20,0,6,222,0,0,0,0,0,0,314,6,254,79,0,0,0,0
cross_right_leg,0,0,0,74,0,5,75,279,279,6,18,0,8,243,0,0,0,0,0,0,312,0,266,91,0,0,0,0
cross_right_leg,0,0,0,78,0,3,21,250,272,6,20,0,3,189,0,0,0,0,0,0,0,0,283,185,0,0,0,0
cross_right_leg,0,0,0,83,0,3,26,279,279,6,21,0,8,244,0,0,0,0,0,244,276,14,239,47,0,0,9,0
